mean,std,episode,x
0.024, 0.484, 916, 
0.022, 0.520, 917, 
0.011, 0.498, 918, 
0.005, 0.564, 919, 
0.012, 0.333, 920, 
0.012, 0.325, 921, 
0.015, 0.475, 922, 
0.011, 0.498, 923, 
0.017, 0.418, 924, 
0.016, 0.554, 925, 
0.018, 0.677, 926, 
0.015, 0.477, 927, 
0.012, 0.325, 928, 
0.008, 0.552, 929, 
0.011, 0.575, 930, 
0.009, 0.621, 931, 
0.009, 0.261, 932, 
0.012, 0.314, 933, 
0.013, 0.506, 934, 
0.009, 0.353, 935, 
0.015, 0.346, 936, 
0.011, 0.391, 937, 
0.015, 0.414, 938, 
